
v1	v2	v3	v4	v5	v6	v7	v8	time
0.001961	0.0037507	-0.1302736	-0.0102343	-0.0538731	-0.0557616	-0.0391421	-0.0005527	3138.11
0.0020485	0.0039161	-0.1306597	-0.0100374	-0.0539591	-0.0558983	-0.0392001	-0.0005211	3149.57
0.0018654	0.0037967	-0.1311567	-0.0100342	-0.0542109	-0.0563285	-0.0398838	-0.0005094	3160.99
0.0022707	0.0039712	-0.1318246	-0.0100366	-0.0544611	-0.0563801	-0.0395393	-0.0004798	3172.43
0.0027266	0.0040224	-0.1323343	-0.0100083	-0.0547081	-0.0565808	-0.0396153	-0.0004629	3183.87
0.002005	0.0039502	-0.1329352	-0.010082	-0.0550789	-0.0570382	-0.0399303	-0.0004669	3195.27
0.0021321	0.0040365	-0.1335051	-0.01005	-0.0552166	-0.0571074	-0.0400147	-0.0004224	3206.68
0.0021819	0.0040674	-0.1340826	-0.0100073	-0.0554903	-0.0573414	-0.0401651	-0.0003921	3218.08
0.0020348	0.0041149	-0.1346698	-0.0100186	-0.0557248	-0.0576792	-0.0403285	-0.0003855	3229.49
0.0022231	0.0040188	-0.1354047	-0.0100306	-0.0560146	-0.0580306	-0.040627	-0.0003605	3240.91
0.0021288	0.0041169	-0.136245	-0.0100771	-0.0564096	-0.0583291	-0.0407947	-0.0003384	3252.35
0.0022094	0.0041076	-0.1368136	-0.0100363	-0.0566287	-0.058651	-0.040907	-0.0003081	3263.79
0.0022883	0.0042356	-0.1376164	-0.0099897	-0.0570056	-0.0589324	-0.0411684	-0.0002765	3275.21
0.0023244	0.0042415	-0.1384499	-0.009998	-0.05704	-0.0593594	-0.041387	-0.0002536	3286.63
0.0023128	0.0042966	-0.1393553	-0.0099809	-0.0577698	-0.0598002	-0.0416379	-0.0002172	3298.06
0.0023268	0.0040935	-0.1402128	-0.0100208	-0.0581653	-0.0602195	-0.0418367	-0.0001861	3309.48
0.0023935	0.0043162	-0.1412291	-0.0099887	-0.0586073	-0.0606572	-0.0422826	-0.0001569	3320.9
0.0023769	0.0043823	-0.1422363	-0.0099914	-0.0590618	-0.0611004	-0.0425259	-0.0001253	3332.34
0.0023672	0.0043446	-0.1431984	-0.0100188	-0.0594746	-0.0615172	-0.0427884	-8.92e-05	3343.74
0.0024131	0.0044398	-0.144271	-0.0100389	-0.0599354	-0.0621614	-0.0430483	-5.13e-05	3355.18
0.002496	0.0044798	-0.1453089	-0.0099883	-0.0603673	-0.062485	-0.043371	-1.69e-05	3366.59
0.0024437	0.0045132	-0.1463438	-0.0099934	-0.0608234	-0.063044	-0.043608	1.39e-05	3378.03
0.0024939	0.0045624	-0.1474537	-0.0099608	-0.061271	-0.0633991	-0.0439089	4.83e-05	3389.43
0.0025232	0.0045628	-0.1485117	-0.0100177	-0.0617206	-0.0638454	-0.0442111	7.92e-05	3400.86
0.0025306	0.0045813	-0.1495199	-0.0099841	-0.062216	-0.0643442	-0.0444916	0.000115	3412.25
0.002561	0.0046538	-0.1505234	-0.0099858	-0.0626288	-0.0647868	-0.0447819	0.0001579	3423.67
0.0025483	0.0046808	-0.1515611	-0.0099928	-0.0631029	-0.0652853	-0.0451628	0.0001643	3435.09
0.0025753	0.0046991	-0.152591	-0.0100803	-0.0635644	-0.0657606	-0.0453423	0.0002151	3446.54
0.0026144	0.0047248	-0.1536581	-0.00996	-0.0641196	-0.0661531	-0.0456911	0.0002344	3457.97
0.002623	0.0043153	-0.1548377	-0.0101089	-0.0647395	-0.0670502	-0.0459369	0.000282	3469.37
0.0026403	0.0047922	-0.1560377	-0.0100534	-0.0651227	-0.0671659	-0.0461859	0.0003347	3480.8
0.0026717	0.0049167	-0.1566689	-0.0099843	-0.0653731	-0.0675946	-0.0463333	0.0002876	3492.2
0.0032478	0.00483	-0.1577951	-0.0100225	-0.0658298	-0.0680526	-0.0467888	0.0003919	3503.61
0.0027327	0.0049648	-0.1588797	-0.010005	-0.066284	-0.0685851	-0.0470468	0.0004208	3515.01
0.0027782	0.0049194	-0.1599133	-0.0099668	-0.0666494	-0.0689358	-0.0473675	0.0004525	3526.4
0.0027532	0.0049895	-0.1610325	-0.0100119	-0.0672198	-0.0694313	-0.0476697	0.0004896	3537.81
0.0027321	0.0050317	-0.1619923	-0.0099613	-0.0676453	-0.0699818	-0.0482418	0.0005271	3549.2
0.0028112	0.0050142	-0.1630114	-0.0100415	-0.0680664	-0.0694844	-0.0482017	0.0006239	3560.61
0.0030494	0.0052149	-0.1639489	-0.0098796	-0.0684914	-0.070752	-0.0485503	0.0006072	3572.0
0.0028585	0.0050669	-0.1649901	-0.0099496	-0.0689332	-0.0713137	-0.0487853	0.0006482	3583.4
0.0029916	0.0054414	-0.1666548	-0.0101675	-0.0694876	-0.0719166	-0.0491606	0.0006653	3594.81
0.0028779	0.0051492	-0.1674199	-0.0099503	-0.0700426	-0.0723501	-0.0494861	0.0007001	3606.22
0.0028745	0.0051035	-0.1684128	-0.0100781	-0.0704874	-0.0728419	-0.0497809	0.0007328	3617.62
0.002889	0.0052271	-0.1695087	-0.0099988	-0.0709895	-0.0733485	-0.0504016	0.0007655	3629.04
0.0029398	0.005272	-0.1706097	-0.0100457	-0.071436	-0.0737887	-0.0503799	0.0008164	3640.47
0.0029956	0.0053433	-0.1717339	-0.0099524	-0.0718968	-0.0743556	-0.0506993	0.0008474	3651.91
0.0030586	0.0052803	-0.1729059	-0.0099936	-0.0724414	-0.0748371	-0.0511694	0.0008818	3663.31
0.0029623	0.0053548	-0.1741158	-0.0100668	-0.0727262	-0.0758494	-0.0513288	0.0009213	3674.7
0.0030463	0.0054443	-0.1745163	-0.0101019	-0.0734326	-0.0760567	-0.0516539	0.000963	3686.12
0.0030786	0.0054499	-0.17637	-0.0099796	-0.0739801	-0.076425	-0.0519751	0.0009964	3697.55
0.003114	0.0055205	-0.1775209	-0.0099839	-0.0744912	-0.0769304	-0.0522837	0.0010293	3708.95
0.0026514	0.0055342	-0.1787401	-0.0100371	-0.0751017	-0.0776082	-0.0526874	0.0010761	3720.36
0.0031308	0.0055482	-0.179904	-0.0100488	-0.0755523	-0.0779618	-0.05298	0.0011216	3731.81
0.0029128	0.0055776	-0.1810256	-0.0100099	-0.0763317	-0.0786155	-0.0536683	0.0011598	3743.2
0.0032485	0.0056657	-0.1822266	-0.0099763	-0.076489	-0.07902	-0.0534846	0.0012418	3754.63
0.003338	0.005763	-0.1834066	-0.0099268	-0.0770943	-0.079873	-0.0538292	0.0012307	3766.03
0.0032928	0.0059797	-0.1845242	-0.0100464	-0.077776	-0.0801939	-0.0541866	0.001265	3777.44
0.0030283	0.0057674	-0.1857181	-0.0099516	-0.0784647	-0.0807729	-0.0544647	0.0012973	3788.88
0.003303	0.0058106	-0.1868233	-0.0099758	-0.0785987	-0.0807101	-0.0549059	0.0013437	3800.3
0.0032455	0.0055953	-0.1880066	-0.0100183	-0.0791279	-0.0817419	-0.0551354	0.0013886	3811.74
0.003334	0.0058855	-0.1890567	-0.0100326	-0.0796013	-0.0823191	-0.0556748	0.0014156	3823.14
0.0030721	0.005928	-0.1902604	-0.0099702	-0.0801281	-0.0830425	-0.0558101	0.0014457	3834.55
0.0031932	0.0057243	-0.1913156	-0.0106241	-0.0807745	-0.0834768	-0.0562737	0.001476	3845.96
0.0031453	0.0057318	-0.1925504	-0.0098623	-0.0812115	-0.0836786	-0.0565827	0.0015535	3857.36
0.0036929	0.0058844	-0.1934533	-0.0100671	-0.0815744	-0.0842272	-0.0566261	0.0015855	3868.77
0.0034216	0.0060195	-0.1943919	-0.0100033	-0.0820042	-0.0846383	-0.0568165	0.0016187	3880.17
0.0034095	0.0060472	-0.1951886	-0.0100016	-0.0823341	-0.085057	-0.0572783	0.0016658	3891.58
0.0034809	0.0060805	-0.1962498	-0.0099424	-0.0828481	-0.0855495	-0.0573142	0.0016966	3902.97
0.003526	0.0058271	-0.1972196	-0.0101716	-0.0832614	-0.0859448	-0.0575273	0.0017549	3914.36
0.0035787	0.0058955	-0.197768	-0.0100641	-0.0836433	-0.0864037	-0.0578369	0.001778	3925.75
0.0035653	0.0061278	-0.1990262	-0.0100625	-0.0841566	-0.0867097	-0.0579977	0.001818	3937.16
0.0041381	0.006202	-0.1998469	-0.0100113	-0.0847326	-0.0871377	-0.0582489	0.0018426	3948.55
0.003509	0.0062739	-0.2006766	-0.0099378	-0.0848382	-0.0875295	-0.0583836	0.0018777	3959.95
0.0036119	0.0062315	-0.2014735	-0.0100133	-0.0851479	-0.087946	-0.0586232	0.0019195	3971.37
0.003676	0.0062542	-0.2021654	-0.010308	-0.0857186	-0.0904913	-0.0590104	0.0019261	3982.78
0.0035847	0.0062674	-0.2029347	-0.0100413	-0.086021	-0.0885831	-0.0589158	0.001987	3994.22
0.0036355	0.0063054	-0.2035329	-0.0100138	-0.0861583	-0.0889032	-0.0590842	0.0020225	4005.69
0.0036483	0.0063135	-0.2041662	-0.0099247	-0.0865459	-0.0891816	-0.0592685	0.0020639	4017.13
0.0036458	0.0063444	-0.2047383	-0.0100162	-0.0869106	-0.089501	-0.0593519	0.0021034	4028.57
0.0036859	0.0064696	-0.2053097	-0.0097413	-0.0869631	-0.089685	-0.0594562	0.0021393	4040.02
0.0037213	0.0064075	-0.20582	-0.0097855	-0.0871893	-0.089886	-0.0595992	0.0021768	4051.47
0.0037045	0.0064137	-0.2061365	-0.0100121	-0.0874739	-0.0901669	-0.0597208	0.0022057	4062.96
0.0036657	0.006376	-0.2063888	-0.0100351	-0.0876788	-0.0903094	-0.0598283	0.0022452	4074.42
0.003726	0.0063984	-0.206869	-0.0099747	-0.0879226	-0.0906151	-0.0597885	0.0022792	4085.89
0.0038041	0.0064144	-0.2070628	-0.0099934	-0.0879792	-0.0906561	-0.0598548	0.0023139	4097.36
0.0037571	0.0064129	-0.2072523	-0.0100032	-0.0881327	-0.0907932	-0.0599365	0.0023472	4108.81
0.0038356	0.0064336	-0.2074616	-0.0099988	-0.0882486	-0.090908	-0.0599073	0.0023757	4120.3
0.0037752	0.0064033	-0.207537	-0.0100287	-0.0881331	-0.0909733	-0.0598826	0.0024173	4131.77
0.003784	0.0064269	-0.2075778	-0.0100147	-0.0883254	-0.0910388	-0.0599052	0.0024469	4143.22
0.0037747	0.0064286	-0.2075434	-0.010009	-0.0885177	-0.0909971	-0.0599649	0.0024585	4154.66
0.0036626	0.0063323	-0.2075468	-0.0101065	-0.0884368	-0.0910099	-0.0598069	0.0024879	4166.13
0.0036847	0.0064311	-0.2077726	-0.0100304	-0.0881897	-0.0912589	-0.0597699	0.0025034	4177.58
0.0036184	0.0067131	-0.2073227	-0.010072	-0.0883764	-0.0909308	-0.0596661	0.0025619	4189.05
-0.0215534	0.0062887	-0.2069476	-0.0100282	-0.0881943	-0.0907666	-0.0595178	0.0025787	4200.52
0.0037219	0.0064812	-0.2066033	-0.009935	-0.088163	-0.0907418	-0.0593972	0.0026275	4211.96
0.0036785	0.0063304	-0.2062585	-0.0100362	-0.0881354	-0.0906283	-0.0593323	0.0026547	4223.42
0.0038379	0.0063644	-0.2058478	-0.0099714	-0.0879236	-0.0904325	-0.0591322	0.0026854	4234.89
0.0038051	0.0063677	-0.2052832	-0.0102137	-0.0876948	-0.0902777	-0.0589544	0.0027114	4246.34
0.0038049	0.0063676	-0.2048544	-0.0099204	-0.0875515	-0.090079	-0.0586255	0.0027388	4257.8
0.0038107	0.0062987	-0.2043071	-0.0100073	-0.0873174	-0.0898379	-0.0586128	0.0027756	4269.23
0.003798	0.0063048	-0.203736	-0.0099599	-0.0871914	-0.0895639	-0.058491	0.0027985	4280.72
0.0037488	0.0062918	-0.2031828	-0.0100243	-0.0869193	-0.089181	-0.0583642	0.0028266	4292.14
0.0036555	0.0062492	-0.2024488	-0.0099775	-0.0866213	-0.0890885	-0.0579602	0.002851	4303.64
0.0037726	0.0063081	-0.2016823	-0.0099962	-0.0862485	-0.0888244	-0.05774	0.0028313	4315.07
0.0037988	0.0061361	-0.2009361	-0.0099094	-0.0860425	-0.0884812	-0.0574887	0.0029191	4326.52
0.0036509	0.0061607	-0.1999883	-0.0099565	-0.0856929	-0.0881778	-0.0571554	0.0029386	4337.96
0.0036852	0.0061165	-0.1991546	-0.0099521	-0.085304	-0.0877591	-0.0568973	0.002966	4349.41
0.0038155	0.0046801	-0.199812	-0.009922	-0.0848096	-0.0873766	-0.0565865	0.0029886	4360.88
0.0037102	0.0061154	-0.1972543	-0.0099618	-0.0845931	-0.0869558	-0.0563153	0.003015	4372.35
0.0036533	0.0060958	-0.1962338	-0.0099042	-0.084367	-0.0864544	-0.0561295	0.0030074	4383.81
0.0035419	0.0060799	-0.1951744	-0.0100122	-0.0838388	-0.0860979	-0.055763	0.0030662	4395.28
0.0035798	0.005896	-0.1941327	-0.0099773	-0.0834416	-0.0856253	-0.0553398	0.0030867	4406.75
0.0036028	0.0059605	-0.1930459	-0.0099381	-0.0828522	-0.0851972	-0.0550929	0.0031114	4418.19
0.0035527	0.0058799	-0.1918879	-0.0099783	-0.0824487	-0.084713	-0.0547299	0.0031365	4429.66
0.0035652	0.0058225	-0.1906771	-0.0099558	-0.0819371	-0.084175	-0.0543994	0.0031569	4441.13
0.003524	0.0058453	-0.1894722	-0.0099426	-0.0814731	-0.0836563	-0.0540389	0.0031914	4452.56
0.0035267	0.0057526	-0.1882647	-0.0099238	-0.081002	-0.0831486	-0.0536261	0.0032155	4464.07
0.003443	0.0057387	-0.1870864	-0.0099275	-0.0804796	-0.082699	-0.0533048	0.0032301	4475.52
0.0034734	0.0056991	-0.1857218	-0.0098385	-0.0800884	-0.0820183	-0.05297	0.0032608	4486.97
0.0034609	0.0056574	-0.1845883	-0.0099768	-0.0794489	-0.0815919	-0.0526016	0.0032748	4498.43
0.0034855	0.0056272	-0.183496	-0.0099861	-0.0789708	-0.081127	-0.0522839	0.0032955	4509.88
0.0034523	0.0056369	-0.1823638	-0.0099259	-0.078444	-0.0806376	-0.0519199	0.0033215	4521.35
0.0034011	0.0056005	-0.1812504	-0.0100039	-0.0780182	-0.0802359	-0.0516495	0.0033358	4532.79
0.0033982	0.0055348	-0.1801393	-0.0099725	-0.0775831	-0.0796806	-0.0513428	0.0033595	4544.23
0.0033532	0.0054885	-0.179038	-0.0099211	-0.0771468	-0.0792526	-0.0509993	0.0033719	4555.73
0.0033398	0.0054463	-0.1779005	-0.0099472	-0.076697	-0.0787009	-0.0507393	0.0033918	4567.22
0.0033063	0.0054297	-0.1767616	-0.0099473	-0.0761931	-0.0782356	-0.0503426	0.0034056	4578.7
0.0033171	0.0053545	-0.1756283	-0.0099701	-0.0757476	-0.0777204	-0.0500455	0.0034269	4590.18
0.003258	0.0053341	-0.1744136	-0.0099365	-0.0752145	-0.0772165	-0.0496915	0.0034388	4601.65
0.0032255	0.0052944	-0.1732439	-0.0099365	-0.0747137	-0.0766958	-0.0493493	0.0034637	4613.12
0.0031992	0.0052541	-0.1720568	-0.0099659	-0.074238	-0.0761709	-0.0490121	0.0034746	4624.59
0.0031801	0.005233	-0.1709212	-0.0099596	-0.0737412	-0.0756812	-0.048722	0.0034966	4636.04
0.0031879	0.0052058	-0.1698248	-0.0099354	-0.0733142	-0.0752122	-0.0484058	0.0035051	4647.46
0.0032247	0.0051059	-0.1687387	-0.0099942	-0.07289	-0.0747994	-0.0481077	0.0035273	4658.92
0.0031546	0.0051521	-0.1677898	-0.0099297	-0.0724283	-0.0743723	-0.0478174	0.0035422	4670.4
0.0031023	0.0050791	-0.166826	-0.0099599	-0.0720298	-0.0739173	-0.0475246	0.0035565	4681.86
0.0030891	0.0050422	-0.1658885	-0.0099592	-0.0716563	-0.0735832	-0.0473206	0.0035719	4693.31
0.0030861	0.0050386	-0.165011	-0.0099476	-0.0712817	-0.0732133	-0.0470486	0.003576	4704.75
0.0030546	0.0050022	-0.1641911	-0.009966	-0.0709341	-0.072835	-0.046795	0.0035954	4716.22
0.0030501	0.0049465	-0.1633246	-0.0099875	-0.0705341	-0.0724592	-0.046546	0.0036043	4727.67
0.0030349	0.0049373	-0.1623693	-0.0099841	-0.0701627	-0.0720089	-0.046292	0.0036224	4739.16
0.0030391	0.0049569	-0.1614232	-0.0099695	-0.0697407	-0.0715988	-0.045997	0.0036375	4750.61
0.0030484	0.0049018	-0.1604992	-0.0099573	-0.0693447	-0.0711249	-0.0456573	0.0036402	4762.08
0.0030274	0.0048457	-0.1594602	-0.0099922	-0.0688488	-0.0707226	-0.0454979	0.0036591	4773.54
0.002954	0.0048469	-0.1584388	-0.0099441	-0.0684799	-0.0702641	-0.0451512	0.0036742	4784.99
0.0029568	0.0047821	-0.1574017	-0.0099553	-0.0679815	-0.0698238	-0.044856	0.0036733	4796.45
0.0029689	0.0047613	-0.1562882	-0.0099454	-0.0675412	-0.0693174	-0.0445451	0.0037004	4807.9
0.0028907	0.0047454	-0.1552567	-0.0099748	-0.0671255	-0.0688626	-0.0442967	0.0037206	4819.36
0.0029254	0.0046828	-0.154617	-0.0099613	-0.0669535	-0.0687379	-0.0441726	0.0037226	4830.83
0.0029067	0.0047161	-0.1546588	-0.009957	-0.067006	-0.0688646	-0.044306	0.003719	4842.28
0.0029257	0.0047472	-0.1553503	-0.0099665	-0.0673348	-0.0692712	-0.0446251	0.0037115	4853.75
0.0029022	0.0047414	-0.1566092	-0.0099713	-0.067928	-0.0699085	-0.0450106	0.0036961	4865.19
0.0029475	0.0048051	-0.1580805	-0.0099736	-0.0685751	-0.0704904	-0.0453762	0.0036874	4876.66
0.003001	0.0048468	-0.1593127	-0.009961	-0.0690695	-0.070989	-0.0456662	0.0036733	4888.16
0.0029641	0.0048572	-0.1601801	-0.0099724	-0.0693576	-0.0713043	-0.0458689	0.0036633	4899.65
0.0029909	0.0049074	-0.160741	-0.009983	-0.0695778	-0.0715047	-0.0460272	0.0036596	4911.15
0.0029398	0.004918	-0.1610506	-0.0099857	-0.0696964	-0.071607	-0.0461253	0.0036528	4922.65
0.0029559	0.0049239	-0.1611479	-0.0099705	-0.0697325	-0.0716043	-0.0460975	0.0036499	4934.17
0.0030186	0.0049033	-0.161058	-0.0099493	-0.0696521	-0.071527	-0.0460043	0.0036522	4945.66
0.0031026	0.0048354	-0.1607954	-0.0101043	-0.0694521	-0.0714906	-0.0458526	0.0036548	4957.09
0.0029664	0.0049802	-0.1603721	-0.0099153	-0.0693435	-0.0712171	-0.0458617	0.0036535	4968.55
0.0030133	0.0048969	-0.1598146	-0.0099113	-0.0690621	-0.0709159	-0.0455767	0.003663	4980.03
0.0029968	0.0048852	-0.1591725	-0.0099073	-0.0687597	-0.0706504	-0.0454032	0.0036678	4991.54
0.0030023	0.0048629	-0.1584157	-0.009968	-0.0684682	-0.0702974	-0.0451573	0.0036836	5003.01
0.0029606	0.0048172	-0.1575539	-0.0099577	-0.0680804	-0.0698704	-0.0449266	0.0036949	5014.49
0.002969	0.0048325	-0.1565817	-0.0099666	-0.0676276	-0.069464	-0.0446299	0.0037104	5025.96
0.0028854	0.0047394	-0.1555002	-0.0099532	-0.0671821	-0.068996	-0.044297	0.0037165	5037.43
0.0028964	0.0047846	-0.1544161	-0.009959	-0.0667029	-0.0685118	-0.0440173	0.0037345	5048.87
0.0028604	0.0046718	-0.1533629	-0.0102049	-0.0662467	-0.0680001	-0.0437045	0.0037442	5060.31
0.0028629	0.0046425	-0.1522676	-0.0099562	-0.0657893	-0.067512	-0.043411	0.0037662	5071.8
0.0028442	0.0046134	-0.1511553	-0.0099811	-0.0653354	-0.0670431	-0.0431001	0.003776	5083.27
0.0028228	0.0045704	-0.1500828	-0.0099716	-0.0648681	-0.0665769	-0.0427918	0.0037849	5094.75
0.0027669	0.0045164	-0.1490286	-0.0099793	-0.0643991	-0.0661489	-0.0424851	0.0037978	5106.21
0.0027529	0.0045003	-0.1479841	-0.0100443	-0.0641068	-0.0656515	-0.0422018	0.0037366	5117.68
0.002338	0.0043647	-0.1469754	-0.0099775	-0.0635488	-0.0651787	-0.0418685	0.0038352	5129.11
0.0027854	0.0044559	-0.1456954	-0.0098916	-0.0629632	-0.0645983	-0.0415334	0.0038521	5140.58
0.0027068	0.0043986	-0.144459	-0.0099566	-0.0624301	-0.0640556	-0.0411659	0.0038563	5152.06
0.0026674	0.0043595	-0.1432562	-0.0099706	-0.0618797	-0.0635614	-0.0408346	0.0038809	5163.51
0.0027036	0.0043819	-0.142191	-0.0099853	-0.0614057	-0.0630541	-0.0405634	0.0038964	5174.95
0.0025895	0.0042721	-0.1410626	-0.0099654	-0.0610867	-0.0624951	-0.0402869	0.0039133	5186.39
0.0025101	0.0042627	-0.1399802	-0.0099049	-0.0606254	-0.0621401	-0.039932	0.0039314	5197.82
0.0025446	0.0042401	-0.138972	-0.0099472	-0.0601044	-0.0616523	-0.0396848	0.0039353	5209.29
0.0026015	0.004189	-0.1379064	-0.0099534	-0.0596763	-0.0611732	-0.0393969	0.0039522	5220.73
0.0025673	0.0041523	-0.1368834	-0.009998	-0.0591985	-0.0607333	-0.0390337	0.0039587	5232.2
0.0025401	0.0041467	-0.1358544	-0.0099707	-0.0587436	-0.0603008	-0.0387443	0.0039786	5243.69
0.0025639	0.0041374	-0.1347376	-0.0099152	-0.0582569	-0.0598488	-0.0385145	0.0039503	5255.13
0.0023128	0.004091	-0.1337638	-0.0099243	-0.0578158	-0.059327	-0.0381648	0.004006	5266.58
0.0024613	0.0040214	-0.1326307	-0.0099713	-0.0573471	-0.0588118	-0.0378654	0.004015	5278.0
0.002427	0.0039952	-0.1314693	-0.0099585	-0.0568448	-0.0583023	-0.0374986	0.0040365	5289.46
0.0024376	0.003942	-0.1302697	-0.0099552	-0.0563247	-0.0578036	-0.0372034	0.0040565	5300.9
0.002429	0.0039039	-0.129232	-0.0098954	-0.0558194	-0.0572971	-0.0369344	0.0040656	5312.35
0.0024335	0.0038802	-0.1282176	-0.0099367	-0.0554239	-0.0569148	-0.0366137	0.0040771	5323.82
0.0023778	0.0038527	-0.1273018	-0.0099534	-0.0550652	-0.0564929	-0.0363787	0.0040884	5335.32
0.0023507	0.0038321	-0.1263962	-0.0099851	-0.0546543	-0.0561718	-0.0360635	0.0041029	5346.76
0.0023911	0.0038621	-0.1254664	-0.0099648	-0.0542831	-0.0557808	-0.0359391	0.0041193	5358.23
0.0023811	0.0037537	-0.1246654	-0.0099321	-0.0539884	-0.0553079	-0.0355781	0.0041324	5369.67
0.002295	0.0037212	-0.1237525	-0.0099797	-0.0535138	-0.0548628	-0.035345	0.004148	5381.17
0.0022818	0.0037236	-0.1227905	-0.0099397	-0.0531131	-0.0544817	-0.0351233	0.0041647	5392.64
0.0023117	0.0036752	-0.1218341	-0.0099464	-0.052685	-0.054048	-0.0347688	0.0041727	5404.13
0.0022451	0.0036269	-0.1208479	-0.0099426	-0.0522824	-0.0535893	-0.0345435	0.0041831	5415.57
0.0022452	0.0036128	-0.1198039	-0.009948	-0.0518548	-0.0531039	-0.0342662	0.0042027	5427.02
0.0022012	0.003531	-0.1189212	-0.0099527	-0.0514207	-0.0527234	-0.0339658	0.0042137	5438.48
0.0021631	0.0035663	-0.1179529	-0.0099419	-0.0510143	-0.052321	-0.0337444	0.0042203	5449.88
0.0021782	0.0035102	-0.1170893	-0.0099409	-0.050634	-0.0519112	-0.0335024	0.0042408	5461.34
0.0021701	0.0034915	-0.1162351	-0.0099399	-0.0502559	-0.0515175	-0.0332554	0.0042461	5472.82
0.0021596	0.0034665	-0.1153734	-0.0099536	-0.0499127	-0.0511337	-0.0330552	0.0042683	5484.29
0.0021136	0.0034578	-0.1145783	-0.0099799	-0.0495683	-0.0508361	-0.0327831	0.0042705	5495.78
0.0020951	0.0034418	-0.1138671	-0.0099599	-0.0492351	-0.050492	-0.0325957	0.0042901	5507.23
0.0020882	0.0034141	-0.1131622	-0.0099508	-0.048925	-0.0501861	-0.0324022	0.0042933	5518.67
0.0020919	0.0033894	-0.112411	-0.0099607	-0.0486053	-0.0498545	-0.032202	0.0043105	5530.09
0.0020927	0.0033845	-0.1116973	-0.0099186	-0.0482785	-0.0495105	-0.0319465	0.004323	5541.56
0.0020714	0.0033452	-0.1109297	-0.00996	-0.0479765	-0.0492486	-0.0317723	0.0043386	5553.03
0.0020336	0.003307	-0.1102219	-0.0099353	-0.0476675	-0.0488973	-0.0315825	0.0043371	5564.49
0.0020851	0.0033468	-0.1095311	-0.010051	-0.047435	-0.0485878	-0.0314562	0.0043458	5575.93
0.0020274	0.0033118	-0.1089063	-0.0099545	-0.0470815	-0.0483327	-0.0312176	0.004351	5587.41
0.00201	0.0032373	-0.1082981	-0.0099444	-0.0468332	-0.0480214	-0.0310782	0.004369	5598.87
0.0020487	0.0032654	-0.1076666	-0.0099533	-0.046534	-0.0477545	-0.0308779	0.0043737	5610.3
0.0020501	0.0032677	-0.1070164	-0.0099719	-0.0462384	-0.0473886	-0.0307037	0.0043836	5621.76
0.0020136	0.0031733	-0.1064602	-0.0099064	-0.0460858	-0.0471064	-0.0306031	0.0043922	5633.2
0.0019469	0.0031843	-0.1058091	-0.0099383	-0.0457059	-0.0468621	-0.0303988	0.0044071	5644.65
0.0019501	0.0031645	-0.1051941	-0.0099389	-0.0454908	-0.0466477	-0.0301718	0.0044258	5656.07
0.0019439	0.0031359	-0.1045694	-0.0099362	-0.0451942	-0.0464047	-0.0300099	0.0044197	5667.54
0.0019311	0.0031251	-0.1039188	-0.0099886	-0.0449363	-0.0460355	-0.0298557	0.0044314	5679.01
0.0019036	0.003091	-0.1033202	-0.0099622	-0.0446322	-0.045802	-0.029633	0.0044419	5690.47
0.0019146	0.0030875	-0.1026507	-0.0099572	-0.0443806	-0.0454714	-0.0294312	0.0044685	5701.91
0.0018831	0.0030846	-0.1020161	-0.0099247	-0.0440573	-0.0452159	-0.0292886	0.0044644	5713.34
0.0019139	0.0030089	-0.1013493	-0.0099526	-0.0438139	-0.0449298	-0.0290888	0.0044802	5724.78
0.0018581	0.0030211	-0.1007657	-0.0099637	-0.0435623	-0.0446708	-0.0289001	0.0044888	5736.2
0.0018007	0.0030362	-0.1001172	-0.0099533	-0.0432335	-0.0444182	-0.0287413	0.0045019	5747.63
0.0018372	0.0029377	-0.0995613	-0.0099462	-0.0430383	-0.044113	-0.0286053	0.0045014	5759.1
0.0018132	0.0029516	-0.0989592	-0.0099897	-0.0428145	-0.0438594	-0.0284245	0.0045135	5770.55
0.0017942	0.0028861	-0.0984015	-0.0099653	-0.0425049	-0.0436303	-0.0282623	0.0045251	5782.01
0.0017814	0.0029286	-0.0978974	-0.0099784	-0.0422818	-0.0433507	-0.0281337	0.0045418	5793.48
0.0018032	0.0029172	-0.0972675	-0.0099582	-0.0420383	-0.0430632	-0.0279708	0.0045357	5804.93
0.0017859	0.0029335	-0.0966869	-0.009974	-0.0417557	-0.0428318	-0.0277886	0.0045547	5816.43
0.0018161	0.0028546	-0.0960587	-0.0099702	-0.041473	-0.0425883	-0.0275985	0.0045634	5827.9
0.0017468	0.0028517	-0.0955335	-0.0099647	-0.0412549	-0.0423305	-0.0274699	0.0045799	5839.39
0.0017397	0.0028397	-0.0950205	-0.0099571	-0.0410627	-0.0420595	-0.0273347	0.0045805	5850.83
0.001756	0.0028016	-0.0945279	-0.0099192	-0.0407702	-0.041837	-0.0271964	0.0045866	5862.27
0.0017444	0.0028372	-0.0939434	-0.0100188	-0.0405871	-0.0415203	-0.0270526	0.0045917	5873.72
0.001697	0.0028317	-0.0934176	-0.0099386	-0.0403854	-0.0413247	-0.0268912	0.0046148	5885.14
